project,dataset,tableName,connection,tableType,lastModifiedBy,last ModifiedOn,data type
KNEENETWORK,claim_assessments_v,claim_assessments_v,agi_health_flosc_postgresql,PostgreSQL,a214148,07/02/2024,input data
KNEENETWORK,claim_visits_v,claim_visits_v,agi_health_flosc_postgresql,PostgreSQL,a214148,23/01/2024,input data
KNEENETWORK,network_details_v,network_details_v,agi_health_flosc_postgresql,PostgreSQL,a214148,23/01/2024,input data
KNEENETWORK,network_reasons_v,network_reasons_v,agi_health_flosc_postgresql,PostgreSQL,a214148,23/01/2024,input data
KNEENETWORK,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,a214148,23/01/2024,input data
KNEENETWORK,average_follow_up_number,,floss_s3,S3,a214148,12/02/2024,intermediate storage
KNEENETWORK,by_month_spend,,floss_s3,S3,a214148,13/02/2024,intermediate storage
KNEENETWORK,ccsd_combinations,,floss_s3,S3,a214148,14/02/2024,intermediate storage
KNEENETWORK,claims_seen_in_multiple_p,,floss_s3,S3,a214148,12/02/2024,intermediate storage
KNEENETWORK,code_check,,floss_s3,S3,a214148,07/03/2024,intermediate storage
KNEENETWORK,ct,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,ct_in_yr,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,ct_misc,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,filt_claim_assessments,,floss_s3,S3,a214148,08/02/2024,intermediate storage
KNEENETWORK,filtered_pmi_claims,,floss_s3,S3,a214148,12/03/2024,intermediate storage
KNEENETWORK,filtered_visits,,floss_s3,S3,a214148,08/02/2024,intermediate storage
KNEENETWORK,joined_claims_pmi,,floss_s3,S3,a214148,12/03/2024,intermediate storage
KNEENETWORK,mirror_network_claims,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,mri,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,mri_in_yr,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,mri_in_yr_by_claim_num_yr,,floss_s3,S3,a214148,07/03/2024,intermediate storage
KNEENETWORK,mri_misc,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,multiple_ct,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,multiple_mri,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,multiple_procedure_one_theatre,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,n_ct_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_ct_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_mri_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_mri_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p1_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p1_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p2_3_s,,floss_s3,S3,a214148,02/02/2024,intermediate storage
KNEENETWORK,n_p2_3_v,,floss_s3,S3,a214148,02/02/2024,intermediate storage
KNEENETWORK,n_p2_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p2_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p3_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p3_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p4_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p4_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p5_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p5_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p6_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p6_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p6b_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p6b_v,,floss_s3,S3,a214148,29/02/2024,intermediate storage
KNEENETWORK,n_p7_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,n_p7_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,nct_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,network_codes_only,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nmri_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nn_ct,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_ct_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,nn_ct_v,,floss_s3,S3,a214148,02/02/2024,intermediate storage
KNEENETWORK,nn_mri,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_mri_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,nn_mri_v,,floss_s3,S3,a214148,02/02/2024,intermediate storage
KNEENETWORK,nn_p1,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_p1_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,nn_p1_v,,floss_s3,S3,a214148,02/02/2024,intermediate storage
KNEENETWORK,nn_p2,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_p2_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,nn_p2_v,,floss_s3,S3,a214148,02/02/2024,intermediate storage
KNEENETWORK,nn_p3,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_p4,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_p5,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_p6a,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_p6b,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_p7,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,nn_p7_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,nn_p7_v,,floss_s3,S3,a214148,02/02/2024,intermediate storage
KNEENETWORK,nnct_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nnmri_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nnp1_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nnp2_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nnp3_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nnp4_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nnp5_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nnp6a_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nnp6b_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,nnp7_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,non_network_all_claims,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,non_networks_all,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,non_p3_s,,floss_s3,S3,a214148,24/01/2024,intermediate storage
KNEENETWORK,non_p3_v,,floss_s3,S3,a214148,24/01/2024,intermediate storage
KNEENETWORK,non_p4_s,,floss_s3,S3,a214148,24/01/2024,intermediate storage
KNEENETWORK,non_p4_v,,floss_s3,S3,a214148,24/01/2024,intermediate storage
KNEENETWORK,non_p5_s,,floss_s3,S3,a214148,24/01/2024,intermediate storage
KNEENETWORK,non_p5_v,,floss_s3,S3,a214148,24/01/2024,intermediate storage
KNEENETWORK,non_p6a_s,,floss_s3,S3,a214148,24/01/2024,intermediate storage
KNEENETWORK,non_p6a_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,non_p6b_s,,floss_s3,S3,a214148,24/01/2024,intermediate storage
KNEENETWORK,non_p6b_v,,floss_s3,S3,a214148,29/02/2024,intermediate storage
KNEENETWORK,np1_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,np2_3_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,np2_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,np3_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,np4_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,np5_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,np6a_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,np6b_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,np7_distribution,,floss_s3,S3,a214148,06/02/2024,intermediate storage
KNEENETWORK,other,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,other_summary,,floss_s3,S3,a214148,26/01/2024,intermediate storage
KNEENETWORK,p1,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,p2,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,p2_3,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,p3,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,p4,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,p5,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,p6,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,p6b,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,p7,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,physio_exploration,,floss_s3,S3,a214148,12/02/2024,intermediate storage
KNEENETWORK,quick_network_code_lookup,,floss_s3,S3,a214148,31/01/2024,intermediate storage
KNEENETWORK,repeat_arthroscopies,,floss_s3,S3,a214148,14/03/2024,intermediate storage
KNEENETWORK,total_nn_sv,,floss_s3,S3,a214148,29/02/2024,intermediate storage
KNEENETWORK,tu_p3_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,tu_p3_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,tu_p4_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,tu_p4_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,tu_p5_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,tu_p5_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,tu_p6a_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,tu_p6a_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,tu_p6b_s,,floss_s3,S3,a214148,01/02/2024,intermediate storage
KNEENETWORK,tu_p6b_v,,floss_s3,S3,a214148,01/02/2024,intermediate storage
LARGECORPORATESAVERAGESCANCOSTS,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,a163101,22/11/2023,input data
LARGECORPORATESAVERAGESCANCOSTS,treatmentunit_details_v,treatmentunit_details_v,agi_health_flosc_postgresql,PostgreSQL,a163101,28/11/2023,input data
LARGECORPORATESAVERAGESCANCOSTS,Analysis_Grouped,,floss_s3,S3,a163101,27/11/2023,intermediate storage
LARGECORPORATESAVERAGESCANCOSTS,Large_Corporate_2022plus,,floss_s3,S3,a163101,29/11/2023,intermediate storage
LOADCQCAPIMAPPING,cqc_aviva_id_mapping,cqc_aviva_id_mapping,bss_ukhflosc_postgres,PostgreSQL,cartemp,28/06/2023,output storage
LOADCQCAPIMAPPING,cqc_id_mapping,,,Inline,cartemp,28/06/2023,#N/A
LONDONCLINICREBATE,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,29/09/2023,input data
LONDONCLINICREBATE,policy_details_v,policy_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,29/09/2023,input data
LONDONCLINICREBATE,policy_details_v,policy_details_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,29/09/2023,input data
LONDONCLINICREBATE,policy_status_movement_v,policy_status_movement_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,06/03/2024,input data
LONDONCLINICREBATE,lc_rebate_output,,floss_s3,S3,cartemp,28/04/2023,intermediate storage
LONDONCLINICREBATE,lc_rebate_output,,floss_s3,S3,cartemp,28/04/2023,intermediate storage
LONDONCLINICREBATE,policy_status_movement_v_prepared,,floss_s3,S3,cartemp,06/03/2024,intermediate storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,claim_visits_v,claim_visits_v,agi_health_flosc_postgresql,PostgreSQL,a182377,15/01/2024,input data
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,edi_details_v,edi_details_v,agi_health_flosc_postgresql,PostgreSQL,a182377,15/01/2024,input data
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,payment_request_items_v,payment_request_items_v,agi_health_flosc_postgresql,PostgreSQL,a182377,15/01/2024,input data
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,a182377,12/01/2024,input data
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,vedafile_v,vedafile_v,agi_health_flosc_postgresql,PostgreSQL,a182377,15/01/2024,input data
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,trtmnt_unit_pivot_for_owner_names,trtmnt_unit_pivot_for_owner_names,bss_ukhflosc_postgres,PostgreSQL,a182377,06/02/2024,output storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,pmi_claims_filter,,floss_s3,S3,a182377,26/01/2024,intermediate storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,pmi_claims_filter_2,,floss_s3,S3,a182377,26/01/2024,intermediate storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,QUERY_FOR_DATAMART_joined,,floss_s3,S3,a182377,22/01/2024,intermediate storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,QUERY_FOR_DATAMART_joined_joined,,floss_s3,S3,a182377,22/01/2024,intermediate storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,query_pmi_claims,,floss_s3,S3,a182377,22/01/2024,intermediate storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,query_pmi_claims_02,,floss_s3,S3,a182377,19/01/2024,intermediate storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,query_pmi_claims_03,,floss_s3,S3,a182377,23/01/2024,intermediate storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,query_pmi_claims_03_joined,,floss_s3,S3,a182377,23/01/2024,intermediate storage
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,QUERY_FOR_DATAMART,,,UploadedFiles,a182377,19/01/2024,#N/A
MULTIPLE_PROV_BILLING_HSTRY_PER_OWNER,QUERY_FOR_DATAMART1_0003,,,UploadedFiles,a182377,19/01/2024,#N/A
MULTIPLE_PROVIDERS_BILLING_HISTORY,claim_visits_v,claim_visits_v,agi_health_flosc_postgresql,PostgreSQL,a182377,05/01/2024,input data
MULTIPLE_PROVIDERS_BILLING_HISTORY,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,a182377,05/01/2024,input data
MULTIPLE_PROVIDERS_BILLING_HISTORY,practitioner_details_v,practitioner_details_v,agi_health_flosc_postgresql,PostgreSQL,a182377,05/01/2024,input data
MULTIPLE_PROVIDERS_BILLING_HISTORY,billing_history,,floss_s3,S3,a182377,24/01/2024,intermediate storage
MULTIPLE_PROVIDERS_BILLING_HISTORY,billing_history_2,,floss_s3,S3,a182377,24/01/2024,intermediate storage
MULTIPLE_PROVIDERS_BILLING_HISTORY,get_name,,floss_s3,S3,a182377,24/01/2024,intermediate storage
MULTIPLE_PROVIDERS_BILLING_HISTORY,GetName_sas_output_joined,,floss_s3,S3,a182377,24/01/2024,intermediate storage
MULTIPLE_PROVIDERS_BILLING_HISTORY,INPUT_PROVIDER_LIST_prepared,,floss_s3,S3,a182377,05/01/2024,intermediate storage
MULTIPLE_PROVIDERS_BILLING_HISTORY,pmi_claims_dt_query,,floss_s3,S3,a182377,08/01/2024,intermediate storage
MULTIPLE_PROVIDERS_BILLING_HISTORY,pmi_claims_filtered,,floss_s3,S3,a182377,26/01/2024,intermediate storage
MULTIPLE_PROVIDERS_BILLING_HISTORY,pmi_claims_v_joined,,floss_s3,S3,a182377,05/01/2024,intermediate storage
MULTIPLE_PROVIDERS_BILLING_HISTORY,GetName_sas_Jan_23,,,UploadedFiles,a182377,24/01/2024,#N/A
MULTIPLE_PROVIDERS_BILLING_HISTORY,GetName_sas_output,,,UploadedFiles,a182377,11/01/2024,#N/A
MULTIPLE_PROVIDERS_BILLING_HISTORY,INPUT_PROVIDER_LIST,,,UploadedFiles,a182377,05/01/2024,#N/A
NATASHAIKUDEMO,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,cartemp,07/03/2024,input data
NATASHAIKUDEMO,pmi_claims_v_filtered,,floss_s3,S3,a215981,07/03/2024,intermediate storage
NATASHAIKUDEMO,pmi_claims_v_filtered,,floss_s3,S3,a215981,07/03/2024,intermediate storage
NATASHAIKUDEMO,test_query,,floss_s3,S3,cartemp,07/03/2024,intermediate storage
NATASHAIKUDEMO,test_sql,,floss_s3,S3,cartemp,07/03/2024,intermediate storage
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,a200261,13/02/2024,input data
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,bills_data,,floss_s3,S3,a200261,22/02/2024,intermediate storage
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,final_output,,floss_s3,S3,a200261,23/02/2024,intermediate storage
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,final_output_v2_additions,,floss_s3,S3,a200261,23/02/2024,intermediate storage
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,Local_Authority_District_to_Region_Dec_2020_Eng,,floss_s3,UploadedFiles,a200261,27/10/2023,intermediate storage
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,non_ntw_after_ntw,,floss_s3,S3,a200261,23/02/2024,intermediate storage
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,ntw_out_of_scope,,floss_s3,S3,a200261,23/02/2024,intermediate storage
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,ntwrk_trt_cd,,floss_s3,UploadedFiles,a200261,19/02/2024,intermediate storage
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,ONS_LA_D_to_C__April_2021_Eng,,floss_s3,UploadedFiles,a200261,27/10/2023,intermediate storage
NETWORK_GUIDING_COMPETITOR_RADIUS_BILLS,ONSPD_NOV_2021_UK,,,UploadedFiles,a200261,30/10/2023,#N/A
NETWORK_PATHWAYS_CONFIRMED,network_details_v,network_details_v,agi_health_flosc_postgresql,PostgreSQL,a163101,17/07/2023,input data
NETWORK_PATHWAYS_CONFIRMED,pmi_claims_directive_v,pmi_claims_directive_v,agi_health_flosc_postgresql,PostgreSQL,a163101,17/07/2023,input data
NETWORK_PATHWAYS_CONFIRMED,treatmentunit_details_v,treatmentunit_details_v,agi_health_flosc_postgresql,PostgreSQL,a163101,17/07/2023,input data
NETWORK_PATHWAYS_CONFIRMED,vw_acpm_thi_ntwrk_a_s_typ,vw_acpm_thi_ntwrk_a_s_typ,fdp_datalake_hive,JDBC,a163101,17/07/2023,input data
NETWORK_PATHWAYS_CONFIRMED,Networks_Only,,floss_s3,S3,a163101,17/07/2023,intermediate storage
NETWORK_PATHWAYS_CONFIRMED,Networks_Only_distinct,,floss_s3,S3,a163101,17/07/2023,intermediate storage
NETWORK_PATHWAYS_CONFIRMED,Referral_Type_Codes_and_descriptions,,,UploadedFiles,a163101,17/07/2023,#N/A
NETWORK_SF_RESULTS_CHECKER,practitioner_details_v,practitioner_details_v,agi_health_flosc_postgresql,PostgreSQL,a182377,06/12/2023,input data
NETWORK_SF_RESULTS_CHECKER,treatmentunit_details_v,treatmentunit_details_v,agi_health_flosc_postgresql,PostgreSQL,a182377,07/09/2023,input data
NETWORK_SF_RESULTS_CHECKER,postcode_ons_nov21,postcode_ons_nov21,bss_ukhflosc_postgres,PostgreSQL,a182377,07/09/2023,output storage
NETWORK_SF_RESULTS_CHECKER,vw_acpm_thi_ntwrk_mem,vw_acpm_thi_ntwrk_mem,fdp_datalake_hive,JDBC,a182377,07/09/2023,input data
NETWORK_SF_RESULTS_CHECKER,cqc_ratings,,floss_s3,S3,a182377,07/09/2023,intermediate storage
NETWORK_SF_RESULTS_CHECKER,member_01,,floss_s3,S3,a182377,07/09/2023,intermediate storage
NETWORK_SF_RESULTS_CHECKER,network_prov_04,,floss_s3,S3,a182377,06/12/2023,intermediate storage
NETWORK_SF_RESULTS_CHECKER,network_providers,,floss_s3,S3,a182377,07/09/2023,intermediate storage
NETWORK_SF_RESULTS_CHECKER,network_providers_002,,floss_s3,S3,a182377,06/12/2023,intermediate storage
NETWORK_SF_RESULTS_CHECKER,network_providers_03,,floss_s3,S3,a182377,06/12/2023,intermediate storage
NETWORK_SF_RESULTS_CHECKER,network_providers_03_joined,,floss_s3,S3,a182377,06/12/2023,intermediate storage
NETWORK_SF_RESULTS_CHECKER,query_cqc_current,,floss_s3,S3,a182377,07/09/2023,intermediate storage
NETWORK_SF_RESULTS_CHECKER,query_cqc_his,,floss_s3,S3,a182377,07/09/2023,intermediate storage
NETWORK_SF_RESULTS_CHECKER,cqc_current_ratings,,,UploadedFiles,a182377,07/09/2023,#N/A
NETWORK_SF_RESULTS_CHECKER,cqc_his_ratings,,,UploadedFiles,a182377,07/09/2023,#N/A
NETWORKBILLSBYPATHWAY,member_details_v,member_details_v,agi_health_flosc_postgresql,PostgreSQL,a163101,01/02/2024,input data
NETWORKBILLSBYPATHWAY,network_details_v,network_details_v,agi_health_flosc_postgresql,PostgreSQL,a163101,16/11/2023,input data
NETWORKBILLSBYPATHWAY,pmi_claims_directive_v,pmi_claims_directive_v,agi_health_flosc_postgresql,PostgreSQL,a163101,01/02/2024,input data
NETWORKBILLSBYPATHWAY,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,a163101,16/11/2023,input data
NETWORKBILLSBYPATHWAY,vw_ukhe_ref_raw_treatment_model,vw_ukhe_ref_raw_treatment_model,fdp_datalake_hive,JDBC,a163101,20/11/2023,input data
NETWORKBILLSBYPATHWAY,Hip_and_Knee_Revision_Surgery,,floss_s3,S3,a163101,23/11/2023,intermediate storage
NETWORKBILLSBYPATHWAY,Hip_Arthroscopies,,floss_s3,S3,a163101,23/11/2023,intermediate storage
NETWORKBILLSBYPATHWAY,Hip_Network,,floss_s3,S3,a163101,07/02/2024,intermediate storage
NETWORKBILLSBYPATHWAY,Knee_Network,,floss_s3,S3,a163101,07/02/2024,intermediate storage
NETWORKBILLSBYPATHWAY,Members_reduced,,floss_s3,S3,a163101,05/02/2024,intermediate storage
NETWORKBILLSBYPATHWAY,Network_Claims,,floss_s3,S3,a163101,16/11/2023,intermediate storage
NETWORKBILLSBYPATHWAY,Network_Claims_Pathways,,floss_s3,S3,a163101,05/02/2024,intermediate storage
NETWORKBILLSBYPATHWAY,Spine_Codes,,floss_s3,S3,a163101,20/11/2023,intermediate storage
NETWORKBILLSBYPATHWAY,Spine_Network,,floss_s3,S3,a163101,07/02/2024,intermediate storage
NETWORKBILLSBYPATHWAY,Hip_and_Knee_Network_Pathways_CCSD_Codes,,,UploadedFiles,a163101,20/11/2023,#N/A
NETWORKBILLSBYPATHWAY,Hip_and_Knee_Network_Pathways_CCSD_Codes_1,,,UploadedFiles,a163101,21/11/2023,#N/A
NETWORKBILLSBYPATHWAY,Spine_network_pathway_CCSDs,,,UploadedFiles,a163101,20/11/2023,#N/A
NETWORKBILLSBYPATHWAY,Spine_network_pathway_CCSDs_1,,,UploadedFiles,a163101,21/11/2023,#N/A
NETWORKS_PRPINJECTIONS_AUTHORISATIONS,claim_assessments_v,claim_assessments_v,agi_health_flosc_postgresql,PostgreSQL,a163101,20/03/2024,input data
NETWORKS_PRPINJECTIONS_AUTHORISATIONS,claim_visits_v,claim_visits_v,agi_health_flosc_postgresql,PostgreSQL,a163101,20/03/2024,input data
NETWORKS_PRPINJECTIONS_AUTHORISATIONS,pmi_claims_directive_v,pmi_claims_directive_v,agi_health_flosc_postgresql,PostgreSQL,a163101,20/03/2024,input data
NETWORKS_PRPINJECTIONS_AUTHORISATIONS,pmi_claims_v,pmi_claims_v,agi_health_flosc_postgresql,PostgreSQL,a163101,20/03/2024,input data
NETWORKS_PRPINJECTIONS_AUTHORISATIONS,Network_Claims_PRP_Injections,,floss_s3,S3,a163101,20/03/2024,intermediate storage
NETWORKS_PRPINJECTIONS_AUTHORISATIONS,Test,,floss_s3,S3,a163101,20/03/2024,intermediate storage
NETWORKSPENDEDPAGES,claim_visits_v,claim_visits_v,agi_health_flosc_postgresql,PostgreSQL,a163101,19/02/2024,input data
